id	title	creator	pubd	pages	bc
in.ernet.dli.2015.362941	ಕರ್ಣರಸಾಯನಂ	ರಾಮಯ್ಯ ಆರ್.	1953-01-01T00:00:00Z	196	2030020028904
in.ernet.dli.2015.362942	ಮುದ್ದನ ಮಾತು	ಪಿ ವೆಂಕೋಬಾಚಾರ್ಯ	1927-01-01T00:00:00Z	55	2030020028906
in.ernet.dli.2015.362943	ಧರ್ಮಾಮೃತಂ ಭಾಗ ೨	ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ	1926-01-01T00:00:00Z	305	2030020028912
in.ernet.dli.2015.362944	ಧರ್ಮಾಮೃತ ಸಂಗ್ರಹಂ	ಕಲ್ಯಾಣ್	1952-01-01T00:00:00Z	117	2030020028914
in.ernet.dli.2015.362945	ನಾಲ್ಮಣಿ ಕಡುಕು	ಸಂಪಾದನೆ: ಎಲ್. ಗುಂಡಪ್ಪ	1939-01-01T00:00:00Z	25	2030020028916
in.ernet.dli.2015.362946	ಐತಿಹಾಸಿಕ ಕಥಾವಳಿ	ಪಂಜೆ ಮಂಗೇಶರಾವ್	1945-01-01T00:00:00Z	82	2030020027475
in.ernet.dli.2015.362947	ಶಾಸನ ಸಾಹಿತ್ಯ ಸಂಚಯ	ಪಂಡಿತ ಬೀ. ಜಿ. ಹುಲಿಕವಿ	1955-01-01T00:00:00Z	226	2030020028917
in.ernet.dli.2015.362948	ಮಕ್ಕಳ ಪುಸ್ತಕ	ಸಂಪಾದಕರು: ಸಿ. ಅಶ್ವತ್ತನಾರಾಯಣರಾವ್	1935-01-01T00:00:00Z	445	2030020028919
in.ernet.dli.2015.362949	ಪುಷ್ಪದಂತ ಪುರಾಣಂ ೪	ನಿಡಂಬೂರು ರಾಘವೇಂದ್ರ ಬಲ್ಲಾಳ	1933-01-01T00:00:00Z	342	2030020028920
in.ernet.dli.2015.362950	ಶ್ರೀ ರಾಘವೇಂದ್ರ ಗುರುಸಾರ್ವಭೌಮ	ಗೋವಿಂದ ಎಂ.	1950-01-01T00:00:00Z	164	2030020028921
in.ernet.dli.2015.362951	ಸಂಸ್ಕೃತ ನಾಟಕ ಕಥೆಗಳು	ಎಮ್. ಎನ್. ಶ್ರೀನಿವಾಸ ಅಯ್ಯಂಗಾರ್	1943-01-01T00:00:00Z	158	2030020028922
in.ernet.dli.2015.362952	ನಂಬಿಯಣ್ಣನ ರಗಳೆ ಸಂಪುಟ ೧	ಹರಿಹರ, ಸಂಪಾದಕ: ತೀ. ನಂ. ಶ್ರೀಕಂಠಯ್ಯ	1946-01-01T00:00:00Z	194	2030020028923
in.ernet.dli.2015.362953	ಕನ್ನಡ ಸತ್ರಿಪಾದ್ಯಾಯ ಮಾಲಿಕೆ	ಶ್ರೀನಿವಾಸ ಕೃಷ್ಣ ಕುಲಕರ್ಣಿ	1933-01-01T00:00:00Z	90	2030020028924
in.ernet.dli.2015.362954	ಪಾಶ್ಚಿಮಾತ್ಯ ಮಹಾಪುರುಷರು	ಗೌರೀಶ್ ಕಾಯ್ಕಿಣಿ	1953-01-01T00:00:00Z	504	2030020028926
in.ernet.dli.2015.362955	ಮಾಧವನಿದಾನ	ಪಟ್ಟಿಗೆರೆ ಸೂರ್ಯನಾರಾಯಣ ಶಾಸ್ತ್ರೀ	1929-01-01T00:00:00Z	455	2030020028927
in.ernet.dli.2015.362956	ಕುಮಾರಸಂಭವ ಕಾವ್ಯ	ಸಿದ್ದವನಹಳ್ಳಿ ಕೃಷ್ಣಶರ್ಮ	1950-01-01T00:00:00Z	122	2030020028929
in.ernet.dli.2015.362957	ಗೋಮುಖವ್ಯಾಘ್ರ	ನಾಗರಾಜ ತಾ,ರಾ	1950-01-01T00:00:00Z	91	2030020027476
in.ernet.dli.2015.362958	ವೀರಭದ್ರ ವಿಜಯಂ	‍ವೀರಭದ್ರ ನೃಪಾಲ	1930-01-01T00:00:00Z	224	2030020028930
in.ernet.dli.2015.362959	ಪ್ರೇಮ ಕಾಶ್ಮೀರ	ಕುವೆಂಪು	1946-01-01T00:00:00Z	89	2030020028932
in.ernet.dli.2015.362960	ಶಿವಶರಣರ ಚರಿತ್ರೆಗಳು ಭಾಗ ೩	ಫ. ಗು. ಹಳಕಟ್ಟಿ	1951-01-01T00:00:00Z	347	2030020028933
in.ernet.dli.2015.362961	ಪ್ರಭುಲಿಂಗ ಲೀಲೆಯ ಸಂಗ್ರಹ	ಶಿ. ಶಿ. ಬಸವನಾಳ	1934-01-01T00:00:00Z	271	2030020028934
in.ernet.dli.2015.362962	ದಾಸಾಚಾರ್ಯರ ಚರಿತ್ರೆ	ಪಾಂಡುರಂಗ ಶ್ರೀನಿವಾಸರಾವ್ ಕಸ್ಬೆ	1928-01-01T00:00:00Z	43	2030020028938
in.ernet.dli.2015.362963	ಜೀವಂಧರ ಚರಿತೆ	ಎರ್. ಎಸ್. ಸುಬ್ಬರಾವ್	1930-01-01T00:00:00Z	101	2030020028941
in.ernet.dli.2015.362964	ಭರತೇಶವೈಭವ ದಿಗ್ವಿಜಯ ದ್ವಿತೀಯ ಭಾಗ	ಟಿ ಎಸ್ ರಾಮರಾಜು	1924-01-01T00:00:00Z	336	2030020028942
in.ernet.dli.2015.362965	ಕಬ್ಬಿಗರ ಕಾವಂ	ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್, ಎಂ. ಎ. ರಾಮಾನುಜ ಅಯ್ಯಂಗಾರ್	1930-01-01T00:00:00Z	151	2030020028943
in.ernet.dli.2015.362966	ನೆರಳು ಬಿಸಿಲು	ಕೃಷ್ಣ ಹತೀಸಿಂಗ್	1948-01-01T00:00:00Z	115	2030020028944
in.ernet.dli.2015.362967	ಬಾಳದು	ತೀ. ನಂ. ಶ್ರೀ.	1932-01-01T00:00:00Z	64	2030020028945
in.ernet.dli.2015.362968	ಚಂದ್ರಹಾಸನ ಕಥಾಸಂಗ್ರಹದ ವಿವರಣೆ	ಎಚ್. ಎನ್. ನಾರಾಯಣರಾವ್	1953-01-01T00:00:00Z	117	2030020027477
in.ernet.dli.2015.362969	ಬಸವರಾಜದೇವರ ರಗಳೆ	ಟಿ ಎಸ್ ವೆಂಕಣ್ಣಯ್ಯ	1938-01-01T00:00:00Z	153	2030020028947
in.ernet.dli.2015.362970	ಹರಿಭಕ್ತಿ ಸುಧೆ	ರಂಗನಾಥ ರಾಮಚಂದ್ರ ದಿವಾಕರ	1938-01-01T00:00:00Z	308	2030020028948
in.ernet.dli.2015.362971	ರಾಧೇಯ	ಕೃಷ್ಣಮೂರ್ತಿ ಪುರಾಣಿಕ	1952-01-01T00:00:00Z	79	2030020028955
in.ernet.dli.2015.362972	ಧರ್ಮಾಮೃತಂ ಭಾಗ ೨	ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ	1924-01-01T00:00:00Z	518	2030020028956
in.ernet.dli.2015.362973	ನನ್ನನಲ್ಲೆ	ಪುಟ್ಟಪ್ಪ ಕೆ. ವಿ.	1933-01-01T00:00:00Z	99	2030020028957
in.ernet.dli.2015.362974	ನಮ್ಮ ಹಳ್ಳಿಗಳು	ಎ. ಶೇಷಯ್ಯಂಗಾರ್	1936-01-01T00:00:00Z	270	2030020028958
in.ernet.dli.2015.362975	‍ಕರ್ನಾಟಕದಲ್ಲಿ ಹಣ್ಣಿನ ತೋಟಗಳು	‍ಶಂಭು ಶಂಭು ಭಟ್ಟ	1932-01-01T00:00:00Z	152	2030020028959
in.ernet.dli.2015.362976	ರತ್ನಹಾರ	ಸೀತಾರಾಮಯ್ಯ ಎನ್. ವಿ.	1954-01-01T00:00:00Z	151	2030020028960
in.ernet.dli.2015.362977	ಚರಕ ಸಂಹಿತೆ ಭಾಗ ೨	ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ	1950-01-01T00:00:00Z	441	2030020028961
in.ernet.dli.2015.362978	ಕಾಮದ ಗುಟ್ಟು	ಗೋಪಾಲ ಕೃಷ್ಣ	1945-01-01T00:00:00Z	82	2030020028962
in.ernet.dli.2015.362979	ಸರಸ ವಿರಸ ೧	ಸುವಿಕಾಸ ಸಾಹಿತ್ಯ ಸಮಿತಿ	1950-01-01T00:00:00Z	89	2030020027479
in.ernet.dli.2015.362980	ರಸಋಷಿ	ಅ. ನ. ಕೃ	1950-01-01T00:00:00Z	162	2030020028963
in.ernet.dli.2015.362981	ವಚನಶಾಸ್ತ್ರಸಾರ ಭಾಗ ೩	‍ಘ. ಗು. ಹಳಕಟ್ಟಿ	1939-01-01T00:00:00Z	254	2030020028964
in.ernet.dli.2015.362982	ವಿಚಾರ ಮಂಜರಿ	‍ದ. ರಾ. ಬೇಂದ್ರೆ	1955-01-01T00:00:00Z	175	2030020028965
in.ernet.dli.2015.362983	ಕೃಷಿಜ್ಞಾನ ಪ್ರದೀಪಿಕೆ ಪ್ರಥಮ ಆವೃತ್ತಿ	ಬೂಲಮಲ್	1936-01-01T00:00:00Z	390	2030020028966
in.ernet.dli.2015.362984	ನಮ್ಮ ಕವಿತೆಗಳು	ಮಿತ್ರಮಂಡಳಿ	1939-01-01T00:00:00Z	207	2030020028968
in.ernet.dli.2015.362985	ಆದಿ ಕವಿ ವಾಲ್ಮೀಕಿ	ಮಾಸ್ತಿ ವೆಂಕಟೇಶ ಅಯ್ಯಂಗಾರ್	1955-01-01T00:00:00Z	277	2030020028970
in.ernet.dli.2015.362986	ಪದಾರ್ಥ ವಿಜ್ಞಾನ ಶಾಸ್ತ್ರ ಭಾಗ ೨	ನಾರಾಯಣ ಕೃಷ್ಣ ಹಂಪಿಹೊಳೆ	1938-01-01T00:00:00Z	187	2030020028971
in.ernet.dli.2015.362987	ಕೋಗಿಲೆ ಮತ್ತು ಸೋವಿಯತ್ ರಷ್ಯಾ	ಫ. ಗು. ಹಳಕಟ್ಟಿ	1944-01-01T00:00:00Z	81	2030020028972
in.ernet.dli.2015.362988	ಶಾರದಾ ಯಾಮಿನಿ	ರತ್ನಶಾಸ್ತ್ರಿ	1944-01-01T00:00:00Z	65	2030020028976
in.ernet.dli.2015.362989	ಗೋಕುಲ ನಿರ್ಗಮನ	‍ಪು. ತಿ. ನರಸಿಂಹಾಚಾರ್	1945-01-01T00:00:00Z	75	2030020028977
in.ernet.dli.2015.362990	ಅವರು ಮತ್ತ ದೇವಕ್ಕ	ಶ್ರೀನಿವಾಸ	1948-01-01T00:00:00Z	108	2030020027480
in.ernet.dli.2015.362991	ವಿವಿಧ ವೈದ್ಯ ವಿಷಯಗಳು ೨೯	ಜಿ. ಇ. ಶಿವಲಿಂಗಯ್ಯ	1950-01-01T00:00:00Z	291	2030020028978
in.ernet.dli.2015.362992	ಕುರುಡು ಧರ್ಮ ೧೫	ಪರಶುರಾಮ	1933-01-01T00:00:00Z	163	2030020028979
in.ernet.dli.2015.362993	ಭರ್ತೃಹರಿ ಸುಭಾಷಿತದಲ್ಲಿನ ಭಾಗ ೧	ಜಯಂತ್ ನಾರ್ಲಿಕರ್, ಅನುವಾದ: ಜಿ. ಟಿ. ನಾರಾಯಣರಾವ್	1950-01-01T00:00:00Z	307	2030020028981
in.ernet.dli.2015.362994	ರತ್ತಮಾಟಂ	ಜಯಂತ್ ನಾರ್ಲಿಕರ್, ಅನುವಾದ: ಜಿ. ಟಿ. ನಾರಾಯಣರಾವ್	1950-01-01T00:00:00Z	188	2030020028982
in.ernet.dli.2015.362995	ದಿವ್ಯ ಪ್ರೇಮ	ಹಿತ್ತಲಮನೆ ವೀರಭದ್ರರು	1950-01-01T00:00:00Z	60	2030020028983
in.ernet.dli.2015.362996	ಸಾಹಿತ್ಯ ಶಕ್ತಿ	ಡಿ. ವಿ. ಜಿ	1950-01-01T00:00:00Z	262	2030020028984
in.ernet.dli.2015.362997	ಕಾಮದಹನದ ಭ್ರಾಂತಿ ೧	ಡಾ. ವನವಿಹಾರಿ	1941-01-01T00:00:00Z	104	2030020028986
in.ernet.dli.2015.362998	ಶಾರ್ಙ್ಗಧರ ಸಂಹಿತೆ	ಕೆ. ಸುಬ್ಬರಾವ್	1930-01-01T00:00:00Z	517	2030020028987
in.ernet.dli.2015.362999	ಹಳ್ಳಿಯ ಆರೋಗ್ಯ	ಎನ್. ಬಿ. ನಾಡಗೀರ	1951-01-01T00:00:00Z	70	2030020028989
in.ernet.dli.2015.363000	ಜ್ವರ	ಪ್ರಭಾಕರ ಬಾಲಾಜಿ ಓಗಲೆ	1931-01-01T00:00:00Z	195	2030020028990
in.ernet.dli.2015.363001	ಸೊಗಸಿನ ಕಥಾ ಭಾಗ ೨	ಸಾನೆ ಗುರೂಜಿ	1948-01-01T00:00:00Z	86	2030020027334
in.ernet.dli.2015.363002	ಕುರುಡು ಓದು	ಮಾನಪ್ಪ	1946-01-01T00:00:00Z	105	2030020027481
in.ernet.dli.2015.363003	ಸೂರ್ಯಾಸ್ತ	ಶಿವರಾಮ ಕಾರಂತ	1933-01-01T00:00:00Z	107	2030020028992
in.ernet.dli.2015.363004	ಶಾಂತಿಪುರಾಣ	ಕೆ. ಸುಬ್ಬರಾವ್	1929-01-01T00:00:00Z	394	2030020028993
in.ernet.dli.2015.363005	‍ವಿಕಾಸವಾದ ಅಥವಾ ದೇವರು ಸತ್ತನೆ?	‍ಕುಲಕರ್ಣಿ ನಾರಯಣರಾಯರು	1930-01-01T00:00:00Z	243	2030020028994
in.ernet.dli.2015.363006	ರಸಾಯನಶಾಸ್ತ್ರವು ಭಾಗ ೨	ಕೃಷ್ಣ ದೇಶಪಾಂಡೆ	1947-01-01T00:00:00Z	87	2030020028995
in.ernet.dli.2015.363007	ದಿವ್ಯೌಷಧಿ	‍ಬುರ್ಲಿ ಮಧ್ವಾಚಾರ್ಯರು	1955-01-01T00:00:00Z	125	2030020028997
in.ernet.dli.2015.363008	ಸೂರ್ಯ ಭೇದನ ವ್ಯಾಯಾಮ	ಶಿವರಾಮ ಕಾರಂತ	1929-01-01T00:00:00Z	80	2030020028998
in.ernet.dli.2015.363009	ನಿಮ್ಮ ದೇಹ	ಕರೀಂಖಾನ್ ಎನ್ ಕೆ	1949-01-01T00:00:00Z	155	2030020028999
in.ernet.dli.2015.363010	ಆಹಾರ ವಿಜ್ಞಾನ	ದ. ಕೃ. ಭಾರದ್ವಾಜ	1933-01-01T00:00:00Z	322	2030020029000
in.ernet.dli.2015.363011	ಆಯುರ್ವೇದಸಾರ ದ್ವಿತೀಯ ಭಾಗ	ರಾಮಕೃಷ್ಣಯ್ಯ ಬಿ ಎ	1933-01-01T00:00:00Z	740	2030020029001
in.ernet.dli.2015.363012	ಚಿಕಿತ್ಸಾ ತತ್ವದೀಪಿಕಾ	ಮೋಟಗಾನಹಳ್ಳಿ ಮಹಾದೇವ ಶಾಸ್ತ್ರಿ	1955-01-01T00:00:00Z	276	2030020029003
in.ernet.dli.2015.363013	ಮಾರ್ಗದರ್ಶಕ	ಸೀತಾರಾಮಯ್ಯ ಎನ್. ವಿ.	1940-01-01T00:00:00Z	170	2030020027482
in.ernet.dli.2015.363014	ಸಂಗೀತ ಭೋಧಾಸ್ಕಂಧ	ಆತ್ಮಾ ರಾಮ	1954-01-01T00:00:00Z	61	2030020029004
in.ernet.dli.2015.363015	ಜೀವ ವಿಜ್ಞಾನ ೧೧	ಬೆಳ್ಳಾವೆ ವೆಂಕಟನಾರಾಯಣಪ್ಪ	1939-01-01T00:00:00Z	379	2030020029006
in.ernet.dli.2015.363016	ಬಿನ್ನಹ	ಸಿ. ಜಿ. ಹಿರೇಮಠ	1947-01-01T00:00:00Z	475	2030020029007
in.ernet.dli.2015.363017	ಸಂಗೀತಾಚಾರ್ಯ ಭಾಗ ೧	‍ಎಸ್. ಎನ್ ಹರಿದಾಸ	1937-01-01T00:00:00Z	154	2030020029008
in.ernet.dli.2015.363018	ಚೆಲುವು	ಶ್ರೀನಿವಾಸ	1931-01-01T00:00:00Z	82	2030020029009
in.ernet.dli.2015.363019	ದೋಣಿಯ ಬಿನದ ಕವಿ	ಕಂಟಯ್ಯ ಸ್ವಾಮಿ	1943-01-01T00:00:00Z	82	2030020029010
in.ernet.dli.2015.363020	ಜೇನಿನ ವ್ಯಾವಸಾಯ	ಪೈಲೂರು ಲಕ್ಷೀನಾರಾಯಣ ರಾವ್	1945-01-01T00:00:00Z	107	2030020029011
in.ernet.dli.2015.363021	ಸಂಗೀತಶಾಸ್ತ್ರ ಪ್ರವೇಶದಾಯಿನಿ	‍ಬಿ. ವೆಂಕಟಕೃಷ್ಣಪ್ಪ	1954-01-01T00:00:00Z	336	2030020029012
in.ernet.dli.2015.363022	ಕಿಂದರ ಜೋಗಿ ಮತ್ತು ಇತರ ಕಥನ ಕವನಗಳು ೧	ಕೆ.ವಿ.ಪುಟ್ಟಪ್ಪ	1936-01-01T00:00:00Z	121	2030020029013
in.ernet.dli.2015.363023	ಗೃಹ ವಿಜ್ಞಾನ ಭಾಗ ೩	ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ	1939-01-01T00:00:00Z	68	2030020029015
in.ernet.dli.2015.363024	ನಾಗರಮರಿ	ಪಾಂಡುರಂಗರಾಯರು ದೇಸಾಯಿ	1952-01-01T00:00:00Z	84	2030020027483
in.ernet.dli.2015.363025	ವಿಜಯನಗರ ಸಾಮ್ರಾಜ್ಯ ಸ್ಮಾರಕ ಮಹೋತ್ಸವ ಸಂಜಿಕೆ	ಪಾಂಡುರಂಗರಾಯರು ದೇಸಾಯಿ	1936-01-01T00:00:00Z	337	2030020029017
in.ernet.dli.2015.363026	ಕಸೂತಿ ಕಲೆ	ವಾಣಿ	1953-01-01T00:00:00Z	189	2030020029019
in.ernet.dli.2015.363027	ಭಾರತೀಯ ಚಿತ್ರಕಲೆ	ರಾಜಾರ್	1930-01-01T00:00:00Z	94	2030020029020
in.ernet.dli.2015.363028	ಕರ್ನಾಟಕ ರಘುವಂಶಂ	ರಾ. ನರಸಿಂಹಾಚಾರ್ಯ	1932-01-01T00:00:00Z	209	2030020029022
in.ernet.dli.2015.363029	ವರ್ಧಂತಿಯ ಸಂಚಿಕೆ	ಕಥೆಗಳು: ದೇವುಡು, ಕವನಗಳೂ: ಹೊಯಿಸಳ	1933-01-01T00:00:00Z	82	2030020029024
in.ernet.dli.2015.363030	ಶ್ರೀ ಹರಿಕಥಾಮೃತಸಾರ ಒಂದನೇಯ ಭಾಗ	ಜಿ. ಪಿ. ರಾಜರತ್ನಂ	1950-01-01T00:00:00Z	832	2030020029028
in.ernet.dli.2015.363031	ರತ್ನನ ಪದಗಳು	ಜಯಂತ್ ನಾರ್ಲಿಕರ್, ಅನುವಾದ: ಜಿ. ಟಿ. ನಾರಾಯಣರಾವ್	1945-01-01T00:00:00Z	165	2030020029029
in.ernet.dli.2015.363032	ಅಭ್ಯುದಯ	ವಿನಾಯಕ	1946-01-01T00:00:00Z	129	2030020029030
in.ernet.dli.2015.363033	ಶ್ರೀ ಹರಿಕಥಾಮೃತಸಾರ ಎರಡನೇಯ ಭಾಗ	ಜಿ. ಪಿ. ರಾಜರತ್ನಂ	1950-01-01T00:00:00Z	668	2030020029031
in.ernet.dli.2015.363034	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೨೫	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1953-01-01T00:00:00Z	903	2030020029032
in.ernet.dli.2015.363035	ಸಾವಿನ ಮೇಜವಾನಿ	ಪಾಟೀಲ ಪುಟ್ಟಪ್ಪ	1946-01-01T00:00:00Z	130	2030020027484
in.ernet.dli.2015.363036	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೧೩	ಅನು ವಿದ್ವಾನ್ ಮರಿಬಸವಾರಾಧ್ಯ	1951-01-01T00:00:00Z	695	2030020029033
in.ernet.dli.2015.363037	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ೧೪	ಅನು ವಿದ್ವಾನ್ ಮರಿಬಸವಾರಾಧ್ಯ	1952-01-01T00:00:00Z	985	2030020029034
in.ernet.dli.2015.363038	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೨	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1949-01-01T00:00:00Z	840	2030020029035
in.ernet.dli.2015.363039	ಋಗ್ವೇದ ಸಂಹಿತೆ - ಭಾಗ ೮	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1950-01-01T00:00:00Z	891	2030020029036
in.ernet.dli.2015.363040	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೫	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1950-01-01T00:00:00Z	740	2030020029037
in.ernet.dli.2015.363041	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೨೯	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1954-01-01T00:00:00Z	1034	2030020029038
in.ernet.dli.2015.363042	ಋಗ್ವೇದ ಸಂಹಿತ ಭಾಗ ೩	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1949-01-01T00:00:00Z	670	2030020029039
in.ernet.dli.2015.363043	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೧೦	ಅನು ವಿದ್ವಾನ್ ಮರಿಬಸವಾರಾಧ್ಯ	1950-01-01T00:00:00Z	741	2030020029040
in.ernet.dli.2015.363044	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೨೩	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1953-01-01T00:00:00Z	886	2030020029041
in.ernet.dli.2015.363045	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೨೬	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1954-01-01T00:00:00Z	931	2030020029042
in.ernet.dli.2015.363046	ತಳಿರು ತೋರಣ	ನಾಯಕ ಮಾ.ವಿ	1949-01-01T00:00:00Z	137	2030020027485
in.ernet.dli.2015.363047	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೧೬	ಅನು ವಿದ್ವಾನ್ ಮರಿಬಸವಾರಾಧ್ಯ	1953-01-01T00:00:00Z	926	2030020029043
in.ernet.dli.2015.363048	ವಂಶವೃಕ್ಷ	‍ಕರ್ನಾಟಕ ಕಾಲೇಜಿನ ಸದಸ್ಯರು, ಧಾರವಾಡ	1954-01-01T00:00:00Z	136	2030020029044
in.ernet.dli.2015.363049	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೪	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1949-01-01T00:00:00Z	640	2030020029045
in.ernet.dli.2015.363050	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೨೦	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1953-01-01T00:00:00Z	881	2030020029046
in.ernet.dli.2015.363051	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೧	ಅನು ವಿದ್ವಾನ್ ಮರಿಬಸವಾರಾಧ್ಯ	1948-01-01T00:00:00Z	960	2030020029047
in.ernet.dli.2015.363052	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೧೨	ಅನು ವಿದ್ವಾನ್ ಮರಿಬಸವಾರಾಧ್ಯ	1951-01-01T00:00:00Z	759	2030020029048
in.ernet.dli.2015.363053	ಶ್ರೀ ಮದ್ಭಗವದ್ಗೀತೆಯು ದ್ವಿತೀಯಾಷ್ಟಕವು	ರಾಮಚಂದ್ರ	1952-01-01T00:00:00Z	899	2030020029049
in.ernet.dli.2015.363054	ಶಂಕರದಾಸಿಮಯ್ಯ ಪುರಾಣ	ರಾಮರಾವು	1941-01-01T00:00:00Z	340	2030020029050
in.ernet.dli.2015.363055	ಬ್ರಹ್ಮಸೂತ್ರ ಭಾಷ್ಯ ಸಂಪುಟ ೧	ಶ್ರೀ ಸಚ್ಚಿದಾನಂದಸರಸ್ವತಿ ಸ್ವಾಮಿಗಳವರು	1951-01-01T00:00:00Z	911	2030020029051
in.ernet.dli.2015.363056	ಬ್ರಹ್ಮಸೂತ್ರ ಭಾಷ್ಯ ಸಂಪುಟ ೨	ಶ್ರೀ ಸಚ್ಚಿದಾನಂದಸರಸ್ವತಿ ಸ್ವಾಮಿಗಳವರು	1952-01-01T00:00:00Z	1186	2030020029052
in.ernet.dli.2015.363057	ನಿರಾಶ್ರಿತೆ ೧	ಸಾವಿತ್ರಮ್ಮ ಎಚ್ ವಿ	1949-01-01T00:00:00Z	153	2030020027486
in.ernet.dli.2015.363058	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೨೭	ಎಚ್. ಪಿ. ವೆಂಕಟರಾವ್	1954-01-01T00:00:00Z	1018	2030020029053
in.ernet.dli.2015.363059	ಋಗ್ವೇದ ಸಂಹಿತೆ ಭಾಗ ೧೫	ಅನು ವಿದ್ವಾನ್ ಮರಿಬಸವಾರಾಧ್ಯ	1952-01-01T00:00:00Z	830	2030020029054
in.ernet.dli.2015.363060	ಒಡನಾಡಿ	ಆನಂದಕಂದ	1945-01-01T00:00:00Z	67	2030020029055
in.ernet.dli.2015.363061	ಶ್ರೀ ಲಕ್ಷ್ಮೀ ವೆಂಕಟೇಶ ಸ್ತೋತ್ರಂ	ರಾಮನಾಮೆ ಅಪ್ಪಾರಾವ್	1950-01-01T00:00:00Z	50	2030020029056
in.ernet.dli.2015.363062	ಸುಳಾದಿಗಳು	ಜಿ ಎಸ್ ಹಿರೇಮಠ	1927-01-01T00:00:00Z	115	2030020029057
in.ernet.dli.2015.363063	ಭಕ್ತಿ ಸುಮನಾಂಜಲಿ	ಮನೋಹರ್ ರಾವ್ ದೇಶಪಾಂಡೆ	1950-01-01T00:00:00Z	248	2030020029058
in.ernet.dli.2015.363064	ಚಂದ್ರಮಂಚಕೆ ಬಾ ಚಕೋರಿ	ಕುವೆಂಪು	1954-01-01T00:00:00Z	88	2030020029059
in.ernet.dli.2015.363065	ಶ್ರೀಕೃಷ್ಣ ಪಾರಿಜಾತವು ಪ್ರಥಮಾವೃತ್ತಿ	ಗ. ಹು. ಹೊನ್ನಾಪುರಮಠ	1925-01-01T00:00:00Z	122	2030020029062
in.ernet.dli.2015.363066	ಮಾಂದಳಿರು	ಪು.ತಿ.ನರಸಿಂಹಾಚಾರ್	1936-01-01T00:00:00Z	75	2030020029063
in.ernet.dli.2015.363067	ವೀರಪಥಿಕ	‍ಮಧುರ ಚೆನ್ನ	1938-01-01T00:00:00Z	65	2030020029064
in.ernet.dli.2015.363068	ರಥ ರಥಿಕ ಲಘು ಪ್ರಬಂಧಗಳು ೧	ಎನ್ ಪ್ರಹ್ಲಾದರಾವ್	1942-01-01T00:00:00Z	125	2030020027487
in.ernet.dli.2015.363069	ಕಂಕಣ	ಜಿ. ಪಿ. ರಾಜರತ್ನಂ	1935-01-01T00:00:00Z	111	2030020029065
in.ernet.dli.2015.363070	ಬಾಸಿಗ	ರಂ. ಶ್ರೀ. ಮುಗಳಿ	1940-01-01T00:00:00Z	149	2030020029066
in.ernet.dli.2015.363071	ಶ್ರೀ ಮಧ್ವನಾಮ	ಸುಧಾಕರ	1940-01-01T00:00:00Z	96	2030020029067
in.ernet.dli.2015.363072	ರಸ ಸರಸ್ವತಿ ಇತರ ಕವನಗಳು	ಪು. ತಿ. ನರಸಿಂಹಾಚಾರ್	1954-01-01T00:00:00Z	82	2030020029068
in.ernet.dli.2015.363073	ಪುರಾತನದ ತ್ರಿವಿಧಿ ೧	ಪ್ರೊ. ಎಸ್. ಆರ್. ಮಳಗಿ	1941-01-01T00:00:00Z	69	2030020029070
in.ernet.dli.2015.363074	ಆತ್ಮ ಸಾಕ್ಷಾತ್ಕಾರ ಮಾರ್ಗ	ಸಿರೋಖೆಕರ	1949-01-01T00:00:00Z	467	2030020029072
